client_id,city_nm,Total_spent
5-1DDMRFWH4,Челябинск,2429.1
5-1DDQRKMTG,Челябинск,300.0
5-1DDRKXMDK,Казань,399.6
5-1DE5P1DZC,Москва,42.25
5-1DE93X20H,Казань,699.8
5-1DEEVE94S,Москва,1499.0
5-1DEJ4PTX4,Москва,455.34
5-1DEJ4PTX4,Новосибирск,457.47
5-1DEM4UIBB,Москва,759.6
5-1DEZAQTKT,Екатеринбург,297.8
5-1DF2HDDLC,Москва,133.0
5-1DF2HDDLC,Новосибирск,133.0
5-1DF4EZHUJ,Санкт-Петербург,599.0
5-1DFBZG8TJ,Омск,435.0
5-1DFJYF357,Москва,102.0
5-1DFW5FM8O,Санкт-Петербург,2105.0
5-1DGNO41R2,Москва,693.25
5-1DGOHNURF,Красноярск,199.0
5-1DGOHNURF,Санкт-Петербург,199.01
5-1DGPFOA90,Москва,399.2
5-1DGWDFLKE,Москва,330.0
5-1DH6U1H2F,Самара,828.72
5-1DHB5Z3RF,Пермь,3709.3
5-1DHSJXBU8,Москва,838.5999999999999
5-1DHUOMA70,Москва,465.0
5-1DHVUFXEK,Москва,399.6
5-1DI4D2KAC,Санкт-Петербург,181.25
5-1DI8463JX,Москва,154.0
5-1DIC2L7VU,Санкт-Петербург,1799.0
5-1DIICVNCY,Ростов-на-Дону,320.0
5-1DIICVNCY,Санкт-Петербург,550.0
5-1DJ5GDODG,Воронеж,554.85
5-1DJ5GDODG,Екатеринбург,360.0
5-1DJ5GDODG,Москва,449.7
5-1DJ5GDODG,Новосибирск,499.0
5-1DJ5GDODG,Санкт-Петербург,269.9
5-1DJVYN9MN,Санкт-Петербург,1099.0
5-1DK8IUMOC,Москва,139.5
5-1DKMETLV7,Краснодар,555.0
5-1DKMETLV7,Санкт-Петербург,1099.0
5-1DKNS8E6W,Москва,832.0
5-1DKTLYXD3,Новосибирск,1099.0
5-1DKX037OJ,Челябинск,29.0
5-1DL9BQHD3,Екатеринбург,629.0
5-1DLCGK6BB,Санкт-Петербург,79.9
5-1DLIDKU3X,Санкт-Петербург,59.8
5-1DLIGX7FK,Москва,133.0
5-1DLNGNF8V,Казань,389.0
5-1DLOYF6FS,Нижний Новгород,174.75
5-1DLQK2O65,Самара,119.8
5-1DLQRQ1B9,Санкт-Петербург,247.3
5-1DLWLBFGY,Москва,704.35
5-1DM0D49WR,Москва,1518.61
5-1DM2A1T59,Москва,288.0
5-1DM8XQWIV,Казань,69.0
5-1DMGUPRDS,Москва,79.9
5-1DMGURAKZ,Санкт-Петербург,399.5
5-1DMNYAFTY,Москва,360.0
5-1DMSV684V,Казань,340.0
5-1DMSV684V,Москва,930.0
5-1DMYH3E0K,Новосибирск,1210.29
5-1DN16UALG,Екатеринбург,329.0
5-1DNC7RRD4,Пермь,1264.87
5-1DNDKS2TP,Воронеж,1600.0
5-1DNF3SCMD,Санкт-Петербург,420.0
5-1DNGCQHSZ,Москва,194.4
5-1DNODJ226,Пермь,59.85
5-1DO3SWLJU,Москва,2999.0
5-1DO4UMC1T,Красноярск,83.7
5-1DO6V98VU,Москва,1595.0
5-1DO6V98VU,Санкт-Петербург,175.0
5-1DO6V98VU,Уфа,124.75
5-1DPC3XRWZ,Екатеринбург,59.9
5-1DPC3XRWZ,Санкт-Петербург,680.0
5-1DPHNLOMM,Новосибирск,2214.46
5-1DPOAZNXG,Екатеринбург,360.0
5-1DPOAZNXG,Казань,299.0
5-1DPOAZNXG,Красноярск,299.0
5-1DPOAZNXG,Челябинск,133.0
5-1DQ5ICZQW,Москва,1463.2
5-1DQ5ICZQW,Новосибирск,1499.0
5-1DQ5ICZQW,Санкт-Петербург,239.6
5-1DQALRWNC,Москва,1804.0
5-1DQC5AH3F,Казань,249.5
5-1DQJGS1LJ,Москва,1047.83
5-1DQKTOEY8,Санкт-Петербург,1099.0
5-1DQN2TQG9,Новосибирск,49.75
5-1DQP3XWDD,Санкт-Петербург,46.35
5-1DQTY9AAX,Пермь,374.25
5-1DQVJZEUR,Екатеринбург,29.0
5-1DR68J9P3,Москва,2546.5
5-1DR7UCWMU,Москва,385.0
5-1DRFQ9727,Красноярск,799.0
5-1DRFQ9727,Новосибирск,249.0
5-1DRHHAC3R,Уфа,1402.16
5-1DRI9WHFU,Москва,1160.1
5-1DRI9WHFU,Новосибирск,814.0
5-1DRJEBBHK,Санкт-Петербург,39.9
5-1DRTIXFU6,Москва,831.8
5-1DRVHSYMQ,Уфа,399.6
5-1DRWDVXNO,Москва,1175.0
5-1DS1JSHQO,Санкт-Петербург,1553.1
5-1DS1QVTSI,Москва,96.75
5-1DS1QVTSI,Новосибирск,1888.55
5-1DS1QVTSI,Самара,699.0
5-1DS1QVTSI,Челябинск,359.7
5-1DS3ZCE4M,Москва,299.0
5-1DS6UJK3N,Москва,329.67
5-1DSJTKMPG,Москва,174.75
5-1DSTH4N73,Краснодар,479.42
5-1DSTH4N73,Новосибирск,679.0
5-1DSTH4N73,Санкт-Петербург,459.9
5-1DSV0BISA,Екатеринбург,880.0
5-1DT89X291,Санкт-Петербург,340.0
5-1DTB8TJUB,Москва,200.33
5-1DTB8TJUB,Челябинск,1322.4
5-1DTFS6LF5,Москва,26.6
5-1DTJSIZRV,Екатеринбург,629.0
5-1DUKP7E8L,Омск,124.75
5-1DUPW29R5,Москва,814.0
5-1DV0AZM4Q,Екатеринбург,710.0
5-1DVPVYT8K,Москва,930.0
5-1DVU11CXR,Москва,2999.0
5-1DWJNBA5P,Москва,600.0
5-1DWJNBA5P,Санкт-Петербург,360.0
5-1DWN20W6K,Москва,72.5
5-1DWRA7U5I,Санкт-Петербург,1852.15
5-1DWWBIIVS,Самара,360.0
5-1DWWYE31Z,Санкт-Петербург,133.0
5-1DWYE1NU6,Нижний Новгород,1562.1
5-1DX6NF1FG,Москва,1237.96
5-1DXCD3W8Y,Санкт-Петербург,399.6
5-1DY53N1SK,Москва,440.0
5-1DYELYAGH,Санкт-Петербург,457.75
5-1DZL6VZ10,Москва,42.25
5-1DZL6VZ10,Новосибирск,699.01
5-1DZON8EQS,Санкт-Петербург,103.6
5-1DZTX3GBJ,Москва,3498.0
5-1DZX8JAER,Краснодар,288.0
5-1E05P9LLL,Уфа,360.0
5-1E0BZ5ANF,Москва,32.28
5-1E0XMVBCM,Воронеж,719.2
5-1E0XMVBCM,Казань,359.7
5-1E0XMVBCM,Москва,1282.05
5-1E0XMVBCM,Нижний Новгород,673.5
5-1E0XMVBCM,Челябинск,624.5
5-1E1M9KO0J,Москва,749.0999999999999
5-1E1ZO3O2O,Москва,329.67
5-1E27BFVO3,Санкт-Петербург,755.7
5-1E27Q8VDR,Москва,679.0
5-1E2G1FTEJ,Волгоград,679.0
5-1E2G1FTEJ,Екатеринбург,2914.91
5-1E2P3S69T,Москва,82.0
5-1E33MT59U,Краснодар,1528.8
5-1E37U0187,Екатеринбург,154.0
5-1E39US4BH,Екатеринбург,112.05
5-1E39US4BH,Москва,2502.6800000000003
5-1E3BTK2DA,Омск,83.8
5-1E3F4YI9T,Москва,550.0
5-1E3W7PSLZ,Краснодар,440.0
5-1E3W7PSLZ,Москва,82.0
5-1E3WMEHD6,Нижний Новгород,3074.3
5-1E3XL4V52,Москва,1619.1
5-1E41DBM4I,Москва,929.0
5-1E4KZZTV2,Казань,149.01
5-1E4P5DGWO,Москва,550.0
5-1E4P5DGWO,Санкт-Петербург,710.0
5-1E4WDH2NU,Красноярск,435.0
5-1E4WDH2NU,Москва,200.33
5-1E4WDH2NU,Санкт-Петербург,65.6
5-1E53L0TQ9,Екатеринбург,629.0
5-1E5OTST4G,Москва,1274.15
5-1E5OTST4G,Санкт-Петербург,1274.15
5-1E5W0VYLX,Санкт-Петербург,1663.7
5-1E5W4BYWY,Москва,99.0
5-1E5XZ03CP,Санкт-Петербург,873.75
5-1E62NGNU2,Краснодар,169.72
5-1E63KWFPP,Москва,899.1
5-1E6HHLU8Q,Новосибирск,1271.62
5-1E6HHLU8Q,Пермь,29.7
5-1E6I8NFD1,Москва,325.0
5-1E787NK7E,Москва,420.0
5-1E787NK7E,Ростов-на-Дону,199.0
5-1E7LTMEM4,Москва,1599.0
5-1E7UMRQZE,Москва,360.0
5-1E7XF01L2,Санкт-Петербург,25.8
5-1E8MN1SBK,Санкт-Петербург,649.0
5-1E8OA19L9,Воронеж,1600.0
5-1E8ZX6CVB,Москва,515.0
5-1E993C9PW,Москва,59.85
5-1E9BSVUDP,Санкт-Петербург,699.0
5-1E9WEA33G,Екатеринбург,329.67
5-1E9WEZBTX,Санкт-Петербург,1099.0
5-1EA2SN19B,Екатеринбург,133.0
5-1EA2SN19B,Москва,840.0
5-1EA2SN19B,Ростов-на-Дону,570.0
5-1EA2SN19B,Санкт-Петербург,680.0
5-1EA2SN19B,Челябинск,436.64
5-1EABBJCY0,Краснодар,43.45
5-1EAFTW9B5,Москва,105.8
5-1EAFTW9B5,Новосибирск,32.25
5-1EAJXWDAO,Москва,87.25
5-1EANCKFAY,Самара,42.25
5-1EAOK39L1,Москва,174.75
5-1EAZVP2V2,Санкт-Петербург,403.2
5-1EB07JK9R,Воронеж,99.0
5-1EB07JK9R,Красноярск,1196.26
5-1EB07JK9R,Москва,2986.55
5-1EB07JK9R,Ростов-на-Дону,674.75
5-1EB07JK9R,Самара,269.85
5-1EB07JK9R,Санкт-Петербург,1798.9
5-1EB662YCA,Москва,3593.3100000000004
5-1EBBQ4GL6,Москва,465.0
5-1EBFO6IPA,Казань,1019.05
5-1EBLLX32C,Пермь,73.8
5-1EBN3WXX8,Самара,87.25
5-1EBND7IC6,Москва,910.0
5-1EBNIXAZ7,Москва,329.67
5-1EC9UW4ZS,Екатеринбург,1386.42
5-1ECDC68SH,Москва,576.8
5-1ECI3J4EG,Новосибирск,2813.05
5-1ECMDD0KU,Санкт-Петербург,360.0
5-1ECPBL4UW,Москва,414.75
5-1ECSEPTXH,Москва,550.0
5-1ECSEPTXH,Санкт-Петербург,550.0
5-1ED9BGFRL,Нижний Новгород,133.0
5-1ED9BLS8N,Нижний Новгород,360.0
5-1EDBXS3RG,Москва,209.4
5-1EDWXJKS2,Москва,899.4
5-1EE12VFW2,Москва,419.0
5-1EED8HYLJ,Санкт-Петербург,898.55
5-1EEM67EGO,Волгоград,2479.0
5-1EESBPZDG,Санкт-Петербург,389.5
5-1EEXHPEVJ,Москва,360.0
5-1EEYUA13U,Краснодар,299.5
5-1EEYUA13U,Москва,349.32
5-1EEZG2MLM,Уфа,2799.3
5-1EF45090S,Санкт-Петербург,133.0
5-1EF4F1JWS,Новосибирск,209.5
5-1EF61ZSP5,Москва,1299.0
5-1EFKR84UN,Екатеринбург,99.0
5-1EFTL852T,Москва,2914.91
5-1EFWA9QZL,Москва,2479.0
5-1EGA9IPEO,Москва,1999.0
5-1EGQ6P0CG,Санкт-Петербург,25.98
5-1EGRA20MS,Екатеринбург,2472.75
5-1EGWQFSJA,Москва,625.0
5-1EH4AEJ5C,Волгоград,1999.0
5-1EHIPFL0M,Москва,558.88
5-1EHKN39KW,Екатеринбург,600.0
5-1EHMBQD4F,Москва,158.1
5-1EILIXD9P,Санкт-Петербург,83.7
5-1EJCR56N1,Санкт-Петербург,958.97
5-1EJDPXAY4,Москва,329.0
5-1EJDPXAY4,Санкт-Петербург,679.0
5-1EJE4VPG7,Москва,550.0
5-1EJLDEX8X,Москва,90.0
5-1EJLDEX8X,Санкт-Петербург,1014.5
5-1EJNYSJDG,Санкт-Петербург,299.8
5-1EK7QZB6T,Москва,129.0
5-1EK7QZB6T,Пермь,249.0
5-1EKLV061H,Челябинск,62.25
5-1EKNPFAAQ,Москва,360.0
5-1EKURN7JC,Москва,757.7
5-1EKURN7JC,Санкт-Петербург,757.7
5-1EL921GX8,Москва,76.9
5-1ELGGGAUN,Самара,59.9
5-1ELLY0NII,Ростов-на-Дону,1199.0
5-1ELME7PBK,Москва,133.0
5-1ELME7PBK,Новосибирск,30.6
5-1ELS01TS5,Санкт-Петербург,2999.0
5-1ELTBSZW1,Санкт-Петербург,925.44
5-1EM1RYWBO,Екатеринбург,329.67
5-1EMXCGSN7,Москва,599.0
5-1EN24J28W,Омск,649.0
5-1ENHQ9O15,Санкт-Петербург,1100.0
5-1ENTKKX4V,Москва,1780.45
5-1ENTKKX4V,Санкт-Петербург,1797.75
5-1ENTKKX4V,Уфа,159.21
5-1EO898X3R,Москва,959.85
5-1EO9P2NJ6,Москва,1249.0
5-1EOPI6AR7,Санкт-Петербург,30.6
5-1EOS7V91X,Москва,873.54
5-1EOY2MQ7P,Москва,329.0
5-1EP8W67EH,Москва,72.5
5-1EPD0MUOR,Санкт-Петербург,989.1
5-1EPM5UMTS,Москва,3098.8
5-1EPNRJUUK,Санкт-Петербург,999.5
5-1EPVYROYU,Санкт-Петербург,1199.0
5-1EPVYROYU,Челябинск,1999.0
5-1EQ5SPXW0,Санкт-Петербург,414.75
5-1EQ7M8R1R,Москва,749.0
5-1EQEH0QAM,Москва,24.9
5-1EQZ43X2I,Казань,51.0
5-1EQZ43X2I,Москва,568.0
5-1ERBRKSO0,Москва,1182.95
5-1ERBRKSO0,Пермь,649.0
5-1ERBRKSO0,Самара,102.0
5-1ERBRKSO0,Санкт-Петербург,269.4
5-1ERRNJI5K,Казань,92.0
5-1ERRNJI5K,Красноярск,179.55
5-1ERRNJI5K,Москва,696.45
5-1ERRNJI5K,Новосибирск,199.0
5-1ERRNJI5K,Омск,257.5
5-1ERRNJI5K,Челябинск,814.0
5-1ERT2JRCW,Санкт-Петербург,957.0
5-1ES9MQ4TK,Москва,15.0
5-1ESQRLBQZ,Ростов-на-Дону,1598.0
5-1ESRW6WRB,Москва,203.66
5-1ESSNQ99Q,Москва,1522.75
5-1ESYVJBHS,Екатеринбург,329.0
5-1ET2ULI73,Челябинск,359.6
5-1ET6BSZIW,Москва,2799.3
5-1ETACE5NU,Москва,79.9
5-1ETB8RCXE,Санкт-Петербург,25.0
5-1ETBWCSPT,Санкт-Петербург,74.85
5-1ETM4ABWN,Омск,658.0
5-1EU5CEY7S,Москва,14.9
5-1EUIVWU4U,Санкт-Петербург,3517.48
5-1EUKGNLB0,Москва,744.0
5-1EUPQCLCU,Омск,19.9
5-1EUU0QHPW,Пермь,369.0
5-1EUZ0IVTR,Санкт-Петербург,969.27
5-1EV24YET6,Санкт-Петербург,419.0
5-1EV41C6LE,Москва,744.0
5-1EV8PKUS7,Казань,2542.25
5-1EV9NFTMN,Москва,457.0
5-1EV9NFTMN,Нижний Новгород,385.0
5-1EVFPZYI0,Нижний Новгород,324.5
5-1EVG3F6XH,Нижний Новгород,399.0
5-1EVWIK0AN,Москва,249.75
5-1EW8ZSJK6,Москва,181.25
5-1EWLE0CIZ,Красноярск,799.6
5-1EWMRRZLF,Челябинск,673.05
5-1EWNGUD6U,Санкт-Петербург,710.0
5-1EX5RPTGG,Санкт-Петербург,177.39999999999998
5-1EXB0NYAZ,Воронеж,679.0
5-1EXB57KO0,Санкт-Петербург,28.35
5-1EY6RVJH5,Москва,61.6
5-1EYCGOQ2J,Санкт-Петербург,321.75
5-1EYFESTAH,Москва,710.0
5-1EYGU3SJ5,Ростов-на-Дону,133.0
5-1EYNLBQ9W,Омск,833.9
5-1EZ14V0AZ,Москва,887.55
5-1EZP4VM6X,Челябинск,82.0
5-1EZYXPARO,Москва,41.85
5-1F06QOOQV,Новосибирск,1100.0
5-1F0LIA49J,Казань,87.25
5-1F0TFXL8X,Санкт-Петербург,1249.0
5-1F191IYH3,Екатеринбург,435.0
5-1F1FQ7R7N,Уфа,195.0
5-1F1TFQDUJ,Воронеж,79.9
5-1F1TFQDUJ,Екатеринбург,84.66
5-1F1TFQDUJ,Москва,93.1
5-1F25LM9KQ,Москва,39.8
5-1F27EOM6R,Москва,391.0
5-1F29ZPLVQ,Уфа,137.25
5-1F2B97ZRB,Москва,759.6
5-1F2GK6G0A,Москва,920.75
5-1F2IQXYWV,Санкт-Петербург,829.0
5-1F2M4UNFQ,Москва,1167.7
5-1F2MF06B8,Омск,1199.0
5-1F2RZIDP0,Москва,2299.0
5-1F2W8LN38,Москва,499.0
5-1F2W8LN38,Самара,1299.0
5-1F2Z17Y0D,Краснодар,399.6
5-1F33BNEUJ,Москва,32.28
5-1F34ZOT5Y,Санкт-Петербург,922.13
5-1F36M36H2,Пермь,396.0
5-1F37Q99ZT,Пермь,1648.5
5-1F3P6XEO9,Нижний Новгород,2555.96
5-1F3ROMEN5,Москва,1999.0
5-1F3W36H2M,Челябинск,29.01
5-1F3YPC5N5,Москва,1999.0
5-1F44SNSPU,Москва,178.7
5-1F474KPK9,Самара,59.8
5-1F49Y4I5G,Москва,2494.5
5-1F4AD9NYV,Москва,515.0
5-1F4HUCEWX,Москва,249.75
5-1F50LS9LN,Москва,418.8
5-1F5UWLMSR,Санкт-Петербург,329.0
5-1F5ZIJ9X8,Новосибирск,749.25
5-1F6F7P15H,Санкт-Петербург,3197.0
5-1F6SWKV8S,Москва,3579.25
5-1F6TNFQ2L,Санкт-Петербург,329.0
5-1F6VVHAFG,Санкт-Петербург,249.5
5-1F6YFRP6F,Москва,814.0
5-1F77LN44D,Челябинск,372.9
5-1F7NANHVE,Москва,999.0
5-1F7UHPQE9,Москва,399.2
5-1F7VDWEKP,Москва,1098.97
5-1F85LEJGH,Москва,599.0
5-1F862RN1P,Москва,32.25
5-1F8AL4YXG,Москва,2974.0
5-1F8C0GI91,Екатеринбург,360.0
5-1F8SP19MC,Санкт-Петербург,223.3
5-1F8V3QSV1,Волгоград,449.7
5-1F8V3QSV1,Москва,364.57
5-1F8V3QSV1,Новосибирск,162.25
5-1F8V3QSV1,Самара,43.5
5-1F8WEWKUP,Краснодар,65.6
5-1F8WEWKUP,Москва,65.6
5-1F90FVL42,Казань,199.5
5-1F942CDJK,Уфа,24.9
5-1F95CIB7B,Новосибирск,680.0
5-1F95CIB7B,Санкт-Петербург,570.0
5-1F97TNMCU,Москва,2639.34
5-1F989B24U,Краснодар,32.28
5-1F989B24U,Москва,1319.34
5-1F9E4ANZ0,Краснодар,1449.5
5-1F9E4XWY9,Казань,1535.0
5-1F9F2WG35,Новосибирск,74.75
5-1F9FK1E0G,Ростов-на-Дону,87.25
5-1F9HZKH5Q,Санкт-Петербург,2427.86
5-1F9KCI29T,Москва,974.35
5-1F9KMG01Z,Санкт-Петербург,399.0
5-1F9KXTATL,Москва,785.0
5-1F9KXTATL,Омск,133.0
5-1F9KXTATL,Уфа,180.0
5-1F9MAO4EU,Самара,599.0
5-1F9Q2LSRQ,Москва,32.28
5-1F9QJ3S23,Санкт-Петербург,232.9
5-1F9SN24YF,Москва,299.4
5-1F9UDVTY3,Санкт-Петербург,133.0
5-1F9WEYS6O,Москва,499.0
5-1F9WEYS6O,Санкт-Петербург,1173.76
5-1FA3A5I1Z,Москва,814.0
5-1FA7IZBPB,Екатеринбург,379.62
5-1FA7IZBPB,Ростов-на-Дону,379.62
5-1FA7LSB0F,Нижний Новгород,1164.9
5-1FA92VKN4,Санкт-Петербург,29.9
5-1FADFIUJA,Москва,1399.6
5-1FAEU6PVJ,Ростов-на-Дону,765.66
5-1FAIJIUNW,Москва,133.0
5-1FAJL0PR8,Москва,679.0
5-1FAJY81KU,Новосибирск,195.0
5-1FAOEZJQB,Екатеринбург,360.0
5-1FAQFSG3N,Москва,3198.0
5-1FAQFSG3N,Новосибирск,1099.0
5-1FAQFSG3N,Самара,929.0
5-1FAV1VZ8M,Москва,100.1
5-1FB2JDWKI,Новосибирск,1874.39
5-1FB57TDJY,Санкт-Петербург,329.67
5-1FBF8JJLR,Москва,32.28
5-1FBHYLPD9,Москва,567.5
5-1FBN2PQ4I,Воронеж,379.62
5-1FBPRWMAX,Казань,2777.5
5-1FC17QNIV,Москва,249.0
5-1FC4HPTAK,Омск,360.0
5-1FC9QIV4O,Санкт-Петербург,329.0
5-1FCGLD1AB,Москва,759.6
5-1FCKF4UO2,Волгоград,32.28
5-1FCP0GJ5N,Москва,399.6
5-1FCRJPKFJ,Москва,495.0
5-1FCRJPKFJ,Новосибирск,744.0
5-1FCUYIK47,Воронеж,33.49
5-1FCUYIK47,Москва,883.94
5-1FCUYIK47,Новосибирск,112.25
5-1FCUYIK47,Пермь,124.75
5-1FCUYIK47,Ростов-на-Дону,306.0
5-1FCV6J09D,Санкт-Петербург,54.75
5-1FD1Z0LSI,Санкт-Петербург,24.9
5-1FD5NPD5V,Санкт-Петербург,348.5
5-1FDA3FW8Q,Новосибирск,599.0
5-1FDCIDD8Q,Краснодар,32.28
5-1FDDSIAOT,Красноярск,680.0
5-1FDDSIAOT,Москва,1389.75
5-1FDDSIAOT,Ростов-на-Дону,967.5
5-1FDGD50G0,Москва,174.75
5-1FDNXMMBQ,Москва,360.0
5-1FDNXMMBQ,Новосибирск,195.0
5-1FDNXMMBQ,Санкт-Петербург,360.0
5-1FDTAU92P,Самара,393.25
5-1FDZ6JE5C,Москва,38.85
5-1FEJZX8V0,Краснодар,299.4
5-1FEJZX8V0,Москва,331.6
5-1FELEZVXR,Казань,399.6
5-1FESBA88G,Москва,1244.0
5-1FEZ6NZPP,Москва,1811.55
5-1FEZLO6SV,Москва,1167.5
5-1FEZVARVK,Москва,329.0
5-1FF0HQSP6,Санкт-Петербург,938.75
5-1FF3SJVUP,Красноярск,329.0
5-1FFBGUNUH,Москва,570.0
5-1FFFZ2CXJ,Санкт-Петербург,1199.0
5-1FFMWJVP3,Москва,101.66
5-1FFNJVW77,Москва,58.23
5-1FG552GVH,Москва,385.0
5-1FG70LLXB,Москва,1679.0
5-1FGA45K3F,Москва,2999.0
5-1FGATS3W9,Казань,399.5
5-1FGATS3W9,Москва,209.65
5-1FGD9I4EH,Санкт-Петербург,679.0
5-1FGDR7DC3,Новосибирск,2959.39
5-1FGEZ59CS,Краснодар,187.0
5-1FGEZFVOQ,Санкт-Петербург,133.0
5-1FGFIHHB6,Санкт-Петербург,687.0
5-1FGI99T18,Москва,795.0
5-1FGQCE9AS,Екатеринбург,680.0
5-1FGQCE9AS,Санкт-Петербург,179.8
5-1FGZP2D80,Омск,3838.22
5-1FH2TOHK1,Новосибирск,329.67
5-1FH8ORMFM,Москва,3215.0
5-1FHBHU5NL,Москва,124.75
5-1FHBNC2F9,Екатеринбург,180.0
5-1FHBNC2F9,Санкт-Петербург,659.6700000000001
5-1FHN0TDEG,Челябинск,239.6
5-1FHRP28T8,Москва,2252.16
5-1FHRP28T8,Санкт-Петербург,3154.34
5-1FI37XTK0,Санкт-Петербург,414.75
5-1FI51H9K7,Москва,2026.5
5-1FI630SEQ,Санкт-Петербург,840.0
5-1FI6VOHUZ,Москва,814.0
5-1FID6TCQV,Москва,1360.0
5-1FITH9LJ1,Ростов-на-Дону,239.2
5-1FIU993DB,Екатеринбург,300.0
5-1FIWLW06X,Москва,1728.77
5-1FIXAKAI8,Пермь,49.21
5-1FJ1LHRU3,Москва,300.0
5-1FJBTNEI2,Краснодар,745.34
5-1FJDK5JY1,Волгоград,329.0
5-1FJDUH987,Казань,568.0
5-1FJDUH987,Пермь,457.0
5-1FJDUH987,Санкт-Петербург,457.0
5-1FJDV2JLU,Нижний Новгород,725.0
5-1FJEA933U,Санкт-Петербург,555.0
5-1FJIA4EW0,Москва,130.0
5-1FJOS4CF7,Санкт-Петербург,333.0
5-1FJQL3PD1,Самара,2099.0
5-1FJW90CBQ,Пермь,195.0
5-1FJXYT0Y2,Казань,299.4
5-1FK2EVAK4,Новосибирск,515.0
5-1FK2EVAK4,Пермь,2599.0
5-1FK30AO20,Новосибирск,2799.0
5-1FK9IP969,Москва,360.0
5-1FKLR6F7P,Краснодар,67.35
5-1FKP6DFYT,Санкт-Петербург,232.5
5-1FL2MP1LT,Санкт-Петербург,29.9
5-1FL45LXTW,Москва,1553.7
5-1FLPTB3NJ,Краснодар,270.0
5-1FLPTB3NJ,Нижний Новгород,270.0
5-1FLPTB3NJ,Санкт-Петербург,270.0
5-1FM4QC0CE,Москва,2037.3
5-1FMDGV2BD,Пермь,919.8
5-1FMDP61Z4,Москва,2978.0
5-1FMHLMF94,Москва,399.6
5-1FMLS87EZ,Москва,749.5
5-1FMRXD1DE,Москва,689.85
5-1FN2KA32V,Воронеж,2477.0
5-1FNBJDVLY,Москва,679.0
5-1FNMXG556,Казань,149.75
5-1FNPMGF9N,Санкт-Петербург,435.0
5-1FNU5M0WF,Краснодар,360.0
5-1FNU5M0WF,Новосибирск,360.0
5-1FNXTNUMR,Москва,747.6700000000001
5-1FO2DXJS9,Санкт-Петербург,1196.0
5-1FO6G18YP,Москва,2380.5
5-1FOSNK1OR,Москва,324.0
5-1FQ8AC30O,Ростов-на-Дону,43.5
5-1FQCC96DE,Москва,2129.88
5-1FQFPT39W,Санкт-Петербург,1628.0
5-1FQG333NO,Новосибирск,471.57
5-1FQHIZSJK,Москва,814.0
5-1FQM6308P,Москва,1250.0
5-1FR6QNSDU,Санкт-Петербург,999.0
5-1FRHSZSQY,Москва,259.0
5-1FRN1Y9LN,Москва,1054.4
5-1FS5G6BKL,Екатеринбург,99.0
5-1FSAS599U,Самара,440.0
5-1FSBUMY7B,Новосибирск,1600.0
5-1FSI50VNQ,Краснодар,133.0
5-1FSI50VNQ,Москва,565.4
5-1FSKL5YKX,Москва,1390.92
5-1FSRPFJ21,Волгоград,340.0
5-1FSRPFJ21,Пермь,555.0
